,Edad,Género,Horas_de_uso _de_la_tecnología,Horas_de_uso_de_las_redes_sociales,Horas_de_juego,Horas_de_tiempo_en_pantalla,Estado_de_salud_mental,Nivel_de_estrés,Horas_de_sueño,Horas_de_actividad_física,Acceso_a_sistemas_de_soporte,Impacto_en_el_entorno_laboral
4826,22,Mujer,9.52,1.59,2.5259352591682034,4.91,Excelente,Medio,4.75,4.84,Si,Negativo
4827,45,Otro,1.13,7.03,2.34,12.3,Mala,Medio,7.35,4.32,No,Positivo
4828,26,Hombre,1.61,2.42,2.19,7.25,Neutral,Alto,7.64,8.05,No,Negativo
4829,58,Mujer,6.14,5.24,3.24,10.6,Neutral,Bajo,7.5,8.65,No,Positivo
4830,50,Otro,6.92,6.92,3.59,10.69,Mala,Bajo,6.68,3.73,Si,Negativo
4831,46,Otro,10.69,0.98,2.98,8.69,Mala,Bajo,8.47,1.11,Si,Neutral
4832,59,Mujer,10.08,3.57,1.61,11.61,Neutral,Medio,7.65,0.13,No,Positivo
4833,27,Otro,5.55,1.76,0.14,13.51,Mala,Medio,4.85,6.87,Si,Neutral
4834,48,Hombre,11.88,2.27,2.21,7.07,Excelente,Bajo,5.12,9.8,Si,Positivo
4835,39,Hombre,2.39,2.2,2.92,11.86,Buena,Bajo,7.59,2.77,No,Positivo
4836,61,Mujer,5.71,0.22,4.13,4.05,Buena,Medio,7.9,6.43,Si,Positivo
4837,59,Otro,10.38,4.06,3.36,5.5,Excelente,Medio,4.73,4.72,No,Positivo
4838,39,Hombre,6.443269288803943,7.27,4.91,5.29,Mala,Bajo,5.0,4.63,No,Positivo
4839,27,Otro,5.24,3.89,1.41,5.75,Excelente,Medio,8.5,7.72,Si,Positivo
4840,24,Otro,2.94,7.8,4.0,8.92,Buena,Medio,4.93,6.27,No,Positivo
4841,18,Otro,11.24,2.26,1.55,8.78,Mala,Bajo,8.68,3.34,Si,Positivo
4842,45,Otro,5.06,6.8,3.32,13.42,Mala,Medio,8.91,0.17,No,Neutral
4843,45,Hombre,10.2,3.57,2.35,2.35,Mala,Medio,8.42,9.27,No,Negativo
4844,31,Mujer,7.75,0.55,4.54,5.92,Mala,Alto,7.79,1.49,Si,Neutral
4845,41,Hombre,2.81,4.14,2.5259352591682034,13.12,Neutral,Alto,6.84,9.82,Si,Positivo
4846,33,Mujer,8.87,3.48,3.92,1.42,Buena,Alto,7.68,8.84,No,Neutral
4847,61,Otro,2.62,6.85,2.62,12.26,Mala,Medio,4.74,6.29,No,Positivo
4848,58,Otro,8.31,6.38,0.76,12.49,Neutral,Medio,4.37,0.39,,Positivo
4849,51,Mujer,5.85,6.76,1.45,5.52,Neutral,Alto,8.04,2.6,No,Negativo
4850,28,Hombre,5.61,0.67,4.57,9.51,Buena,Medio,8.47,4.9,No,Negativo
4851,59,Mujer,6.69,3.971435469268686,1.11,2.73,Neutral,Medio,5.41,5.07,No,Positivo
4852,23,Mujer,2.28,0.93,3.85,13.3,Buena,Medio,6.91,0.1,Si,Neutral
4853,42,Mujer,10.15,7.03,2.95,13.13,Buena,Bajo,6.29,8.57,Si,Negativo
4854,51,Hombre,5.81,4.69,1.8,11.42,Excelente,Alto,7.37,3.76,No,Positivo
4855,22,Mujer,8.41,2.3,2.26,1.92,Buena,Bajo,7.68,5.68,Si,Positivo
4856,64,Otro,10.03,3.62,0.07,12.39,Buena,Alto,5.36,0.86,,Positivo
4857,19,Otro,9.11,1.12,0.35,2.07,Buena,Alto,4.95,8.5,Si,Positivo
4858,61,Mujer,11.15,0.64,0.14,6.63,Excelente,Bajo,6.500054364240411,4.1,No,Negativo
4859,46,Hombre,11.98,6.98,4.62,9.38,Excelente,Bajo,4.12,8.99,No,Positivo
4860,44,Otro,5.69,2.39,1.05,8.03,Neutral,Medio,8.17,3.76,Si,Positivo
4861,29,Mujer,4.73,0.84,2.31,14.25,Neutral,Alto,8.97,4.2,Si,Neutral
4862,62,Hombre,3.67,6.04,2.15,6.07,Mala,Alto,6.500054364240411,6.34,No,Neutral
4863,22,Hombre,3.48,3.971435469268686,1.89,8.9,Excelente,Medio,8.12,3.2,Si,Negativo
4864,34,Mujer,5.28,5.68,1.12,5.01,Buena,Alto,7.97,9.51,No,Neutral
4865,41,Mujer,9.82,0.39,1.98,10.25,Mala,Medio,5.67,7.98,No,Positivo
4866,36,Otro,3.97,2.33,1.38,4.98,Neutral,Alto,6.18,5.13,No,Negativo
4867,30,Mujer,2.01,0.06,3.9,13.54,Neutral,Medio,5.97,9.42,No,Positivo
4868,41,Hombre,7.84,5.96,1.38,3.06,Excelente,Alto,5.08,8.17,Si,Neutral
4869,29,Otro,7.81,3.38,2.64,7.9,Buena,Alto,8.8,4.08,Si,Negativo
4870,43,Hombre,9.95,3.74,4.87,2.12,Neutral,Alto,5.09,9.22,No,Neutral
4871,46,Hombre,2.71,2.43,1.53,8.76,Excelente,Medio,5.92,4.22,Si,Positivo
4872,37,Hombre,1.78,0.45,1.69,4.49,Mala,Medio,5.75,8.46,No,Positivo
4873,40,Hombre,4.35,3.01,2.66,6.61,Mala,Medio,4.99,2.02,Si,Neutral
4874,58,Mujer,6.51,6.86,0.21,11.7,Excelente,Medio,5.55,1.55,Si,Neutral
4875,25,Otro,11.52,7.42,0.64,1.18,Mala,Alto,5.35,2.03,Si,Neutral
4876,53,Hombre,6.33,6.61,3.31,1.27,Buena,Alto,7.89,3.29,Si,Positivo
4877,64,Hombre,1.73,3.17,0.17,1.96,Neutral,Medio,8.96,1.27,Si,Negativo
4878,41,Mujer,8.83,4.41,3.92,8.52,Buena,Bajo,7.45,6.27,Si,Positivo
4879,34,Otro,4.34,4.04,3.4,12.52,Mala,Bajo,8.76,4.22,Si,Neutral
4880,25,Mujer,4.9,0.32,3.27,10.3,Buena,Alto,6.41,3.47,No,Negativo
4881,55,Mujer,1.84,7.24,1.22,10.16,Buena,Medio,4.72,7.94,Si,Positivo
4882,46,Mujer,6.443269288803943,2.42,3.37,3.31,Neutral,Alto,4.69,5.65,No,Positivo
4883,65,Hombre,8.72,0.61,0.18,8.41,Buena,Alto,4.92,8.38,Si,Positivo
4884,42,Mujer,4.17,7.75,3.08,10.34,Buena,Medio,7.58,8.02,Si,Neutral
4885,30,Mujer,6.7,4.46,1.46,1.13,Mala,Bajo,8.44,3.34,No,Neutral
4886,39,Mujer,9.18,2.3,2.1,9.22,Excelente,Medio,6.42,8.54,No,Negativo
4887,48,Mujer,2.71,7.11,0.45,9.67,Mala,Medio,7.0,1.38,Si,Positivo
4888,27,Mujer,6.04,5.53,0.18,2.36,Neutral,Bajo,5.21,5.59,No,Positivo
4889,48,Hombre,5.86,6.27,2.11,3.96,Excelente,Bajo,7.53,7.35,No,Negativo
4890,43,Mujer,4.75,1.17,4.4,5.74,Excelente,Alto,8.99,8.8,Si,Negativo
4891,47,Hombre,4.65,3.94,1.1,4.29,Neutral,Medio,7.13,7.88,No,Negativo
4892,58,Mujer,3.57,6.78,4.11,8.77,Excelente,Medio,5.36,7.75,No,Negativo
4893,32,Hombre,5.12,7.53,4.01,8.28,Buena,Bajo,7.92,3.94,No,Neutral
4894,28,Otro,11.76,2.24,4.18,10.93,Excelente,Alto,8.15,8.01,Si,Negativo
4895,26,Otro,7.46,1.4,1.65,8.22,Neutral,Alto,5.15,1.29,Si,Neutral
4896,55,Otro,8.52,2.03,2.82,3.61,Neutral,Alto,7.46,5.58,Si,Negativo
4897,51,Otro,8.66,2.3,0.87,6.21,Buena,Bajo,8.76,7.02,Si,Neutral
4898,37,Hombre,6.74,7.47,2.5259352591682034,2.6,Excelente,Medio,8.11,9.34,No,Neutral
4899,38,Hombre,1.34,0.36,2.55,12.23,Buena,Medio,4.73,5.46,No,Neutral
4900,34,Otro,1.52,2.87,3.83,6.33,Neutral,Bajo,7.49,5.005510655408122,No,Negativo
4901,62,Mujer,6.49,4.13,1.37,11.36,Buena,Bajo,8.79,4.3,Si,Negativo
4902,20,Hombre,1.67,2.6,0.7,13.22,Neutral,Alto,5.94,7.75,Si,Positivo
4903,37,Mujer,6.48,3.4,4.06,8.22,Excelente,Medio,5.39,9.57,Si,Positivo
4904,38,Hombre,2.36,4.15,1.43,11.72,Excelente,Medio,6.500054364240411,4.11,Si,
4905,24,Mujer,5.35,2.08,0.82,10.13,Neutral,Medio,8.77,1.08,Si,Neutral
4906,23,Mujer,3.46,5.63,3.4,7.04,Mala,Bajo,8.1,2.47,Si,Positivo
4907,44,Otro,10.76,6.83,1.09,1.68,Buena,Bajo,5.35,7.86,No,Positivo
4908,47,Hombre,5.64,3.08,1.0,9.58,Buena,Bajo,7.23,5.37,No,Neutral
4909,63,Otro,8.52,3.84,3.81,8.43,Neutral,Medio,7.6,0.43,No,Neutral
4910,62,Mujer,4.11,2.52,2.5259352591682034,7.11,Excelente,Medio,7.51,5.39,Si,Neutral
4911,22,Mujer,11.57,5.1,1.38,8.24,Neutral,Alto,4.47,8.58,Si,Positivo
4912,65,Hombre,5.09,1.14,3.24,12.57,Excelente,Bajo,8.3,0.54,No,Negativo
4913,47,Otro,5.76,1.46,2.05,2.52,Mala,Bajo,6.11,5.39,No,Positivo
4914,34,Mujer,2.24,3.86,2.76,9.16,Buena,Bajo,6.3,4.34,Si,Neutral
4915,56,Mujer,4.85,6.42,2.5259352591682034,4.17,Mala,Medio,6.15,1.74,Si,Negativo
4916,28,Otro,1.14,1.98,2.45,2.77,Excelente,Alto,7.96,2.12,No,Neutral
4917,48,Otro,3.62,1.12,3.27,11.19,Mala,Medio,6.52,3.78,Si,Neutral
4918,32,Hombre,2.46,5.92,1.98,11.04,Mala,Bajo,4.73,4.99,No,Positivo
4919,37,Mujer,3.76,4.25,0.04,13.72,Excelente,Bajo,7.06,8.35,No,Positivo
4920,34,Otro,3.6,2.06,2.5259352591682034,7.965271254230335,Excelente,Alto,7.95,6.59,No,Neutral
4921,59,Otro,4.79,5.92,1.93,7.965271254230335,Neutral,Bajo,4.88,7.06,No,Neutral
4922,60,Otro,4.22,6.94,0.02,13.83,Neutral,Medio,7.23,8.1,No,Positivo
4923,55,Mujer,9.48,3.44,4.27,14.17,Buena,Alto,8.05,0.55,Si,Neutral
4924,34,Mujer,9.34,7.2,4.14,14.1,Buena,Alto,8.35,1.51,No,Negativo
4925,42,Mujer,6.09,7.62,1.22,6.52,Neutral,Medio,4.73,2.21,No,Neutral
4926,25,Hombre,5.35,1.24,3.42,2.09,Neutral,Medio,8.54,3.8,Si,Neutral
4927,25,Mujer,11.92,0.35,0.2,3.28,Buena,Medio,5.46,4.09,No,Negativo
4928,24,Hombre,3.19,2.84,1.85,6.75,Neutral,Medio,4.38,2.0,No,Positivo
4929,42,Otro,7.6,6.34,0.71,2.15,Excelente,Medio,8.16,0.82,Si,Positivo
4930,19,Otro,9.89,0.94,1.79,12.89,Mala,Alto,7.86,3.88,Si,Neutral
4931,36,Hombre,10.89,5.94,4.09,13.07,Excelente,Medio,8.99,2.23,No,Positivo
4932,49,Otro,8.81,4.23,3.61,9.94,Mala,Bajo,7.73,2.39,No,Positivo
4933,35,Hombre,10.41,3.28,2.17,12.35,Neutral,Bajo,7.85,5.15,No,Neutral
4934,18,Mujer,6.16,4.53,1.04,10.51,Excelente,Bajo,8.15,2.43,No,Neutral
4935,57,Mujer,7.08,0.27,1.34,4.06,Buena,Medio,8.92,3.95,Si,Neutral
4936,34,Otro,3.9,0.11,1.89,7.69,Neutral,Alto,4.84,7.52,Si,Negativo
4937,21,Otro,2.2,0.5,1.27,9.98,Excelente,Medio,5.82,6.23,No,Positivo
4938,35,Hombre,8.68,2.55,2.76,7.27,Mala,Alto,4.68,7.45,,Positivo
4939,26,Otro,3.12,7.25,3.18,10.56,Mala,Bajo,4.24,7.86,Si,Negativo
4940,49,Mujer,4.25,4.93,3.82,10.61,Buena,Bajo,6.96,8.94,Si,Negativo
4941,36,Hombre,7.51,7.24,0.83,2.0,Neutral,Medio,5.85,4.75,Si,Neutral
4942,18,Otro,6.15,2.43,2.37,14.05,Excelente,Medio,7.08,7.07,Si,Negativo
4943,52,Mujer,9.9,3.03,2.74,13.54,Excelente,Medio,8.95,0.89,No,Positivo
4944,42,Hombre,8.15,0.05,2.27,13.21,Neutral,Bajo,6.8,4.43,Si,Neutral
4945,20,Otro,3.52,2.51,3.47,14.9,Mala,Bajo,6.31,0.68,No,Neutral
4946,60,Mujer,9.1,0.23,3.41,12.03,Neutral,Medio,8.9,0.59,No,Neutral
4947,38,Hombre,2.83,1.73,2.55,10.64,Buena,Medio,8.12,5.66,No,Neutral
4948,43,Mujer,9.66,3.35,2.95,8.88,Buena,Medio,6.38,8.64,Si,Negativo
4949,45,Hombre,1.61,1.78,2.82,14.96,Excelente,Bajo,8.04,8.69,Si,Negativo
4950,51,Hombre,4.39,6.69,3.05,1.44,Mala,Alto,6.46,6.44,No,Negativo
4951,48,Mujer,1.25,3.08,1.77,9.86,Mala,Medio,5.15,2.64,Si,Neutral
4952,58,Otro,1.6,6.72,2.74,11.61,Buena,Alto,6.78,9.54,Si,Neutral
4953,25,Hombre,1.33,2.57,4.17,5.83,Excelente,Alto,5.93,3.73,Si,Negativo
4954,39,Mujer,3.75,6.67,3.84,8.9,Buena,Alto,6.9,7.37,No,Neutral
4955,32,Hombre,4.78,5.86,2.64,12.6,Excelente,Bajo,5.63,0.22,No,Neutral
4956,56,Mujer,7.2,2.99,1.62,11.99,Mala,Alto,5.2,8.81,No,Neutral
4957,54,Hombre,8.28,5.78,1.12,1.77,Neutral,Medio,5.54,6.17,Si,Negativo
4958,37,Hombre,8.63,5.84,2.69,5.73,Neutral,Medio,5.89,2.04,No,Negativo
4959,40,Hombre,1.01,3.971435469268686,2.38,10.75,Neutral,Medio,7.77,1.19,No,Positivo
4960,55,Otro,10.96,2.56,0.76,8.74,Mala,Medio,6.99,2.82,No,Neutral
4961,31,Mujer,6.61,1.84,2.46,3.29,Mala,Medio,6.11,9.21,Si,Positivo
4962,24,Hombre,5.01,3.74,0.06,5.07,Neutral,Alto,7.31,5.005510655408122,Si,
4963,29,Hombre,1.01,2.26,3.93,4.3,Mala,Alto,5.29,1.41,No,Positivo
4964,19,Hombre,6.46,0.95,0.79,9.78,Excelente,Medio,6.77,4.6,Si,Negativo
4965,40,Mujer,8.84,5.39,4.8,6.19,Mala,Alto,6.01,8.92,Si,Neutral
4966,40,Hombre,11.46,6.93,4.29,3.56,Neutral,Alto,6.6,5.1,Si,Positivo
4967,19,Otro,7.38,6.22,2.5259352591682034,10.41,Buena,Bajo,5.96,5.76,No,Positivo
4968,45,Mujer,4.42,0.94,3.52,5.6,Buena,Bajo,4.57,2.2,No,Positivo
4969,38,Otro,7.3,4.1,3.15,11.28,Neutral,Bajo,6.63,1.77,Si,Positivo
4970,65,Hombre,8.41,6.26,1.28,6.79,Mala,Medio,5.05,2.03,Si,Neutral
4971,34,Hombre,7.78,4.68,1.76,5.75,Neutral,Alto,7.95,9.12,Si,Positivo
4972,48,Hombre,7.13,2.14,3.21,10.38,Neutral,Medio,8.9,6.89,No,Positivo
4973,29,Otro,9.72,7.93,4.62,6.37,Neutral,Bajo,8.3,4.89,Si,Neutral
4974,32,Mujer,10.53,6.21,2.86,2.11,Neutral,Medio,7.83,1.58,Si,Neutral
4975,43,Hombre,9.82,1.82,3.7,6.37,Mala,Medio,4.51,4.94,Si,Positivo
4976,38,Hombre,10.23,6.04,3.59,5.21,Neutral,Bajo,5.29,9.12,Si,Neutral
4977,55,Otro,6.37,5.49,3.58,7.67,Excelente,Alto,4.83,6.4,No,Neutral
4978,32,Mujer,8.82,2.11,4.68,6.5,Mala,Bajo,6.27,3.68,No,Positivo
4979,26,Mujer,7.84,6.9,4.9,1.73,Mala,Bajo,7.53,6.75,No,Neutral
4980,28,Hombre,3.91,6.86,0.77,8.14,Mala,Alto,6.14,0.02,Si,Negativo
4981,24,Otro,11.31,4.64,4.26,10.74,Neutral,Bajo,4.92,9.07,Si,Neutral
4982,47,Otro,11.58,3.01,1.94,14.32,Neutral,Medio,8.53,8.62,No,Negativo
4983,52,Mujer,6.8,5.14,0.57,7.42,Buena,Medio,6.06,6.77,Si,Positivo
4984,61,Hombre,1.23,7.77,3.28,12.45,Excelente,Alto,8.19,6.18,No,Neutral
4985,30,Mujer,1.94,7.09,0.39,4.84,Buena,Alto,8.68,5.42,Si,Positivo
4986,32,Otro,8.2,0.81,0.29,5.07,Neutral,Alto,4.58,6.76,Si,Positivo
4987,54,Otro,4.57,0.51,3.53,7.965271254230335,Neutral,Bajo,8.28,4.35,Si,Negativo
4988,44,Otro,2.9,4.21,3.98,8.03,Mala,Bajo,6.33,0.16,Si,Neutral
4989,32,Otro,1.45,6.1,0.26,6.72,Excelente,Bajo,6.18,1.11,Si,Negativo
4990,62,Hombre,4.51,0.55,1.24,7.17,Mala,Alto,8.76,9.29,Si,Neutral
4991,40,Otro,9.02,0.06,2.76,14.23,Neutral,Alto,5.94,1.8,Si,Neutral
4992,55,Mujer,1.84,5.98,3.14,1.3,Buena,Alto,4.36,4.52,Si,Negativo
4993,59,Otro,4.91,4.65,3.67,8.51,Mala,Medio,5.94,2.25,Si,Neutral
4994,29,Mujer,8.12,5.55,2.59,6.55,Mala,Medio,7.83,2.87,No,Neutral
4995,25,Hombre,11.31,3.89,4.52,8.0,Neutral,Alto,6.69,4.75,No,Negativo
4996,53,Hombre,2.48,2.33,4.15,13.01,Buena,Medio,6.92,8.1,No,Negativo
4997,56,Otro,10.42,0.46,2.8,5.46,Mala,Alto,4.63,1.69,Si,Neutral
4998,40,Otro,7.4,3.41,1.07,1.85,Excelente,Medio,6.61,8.89,No,Positivo
4999,42,Mujer,9.42,0.99,0.31,8.71,Mala,Medio,7.45,5.28,No,Negativo
5000,38,Hombre,2.82,1.48,3.82,10.35,Neutral,Bajo,7.37,9.3,Si,Positivo
5001,32,Otro,5.61,2.88,4.89,4.73,Mala,Alto,7.33,7.84,No,Positivo
5002,54,Otro,4.43,2.65,4.66,1.91,Mala,Alto,4.42,2.64,No,Neutral
5003,31,Mujer,7.04,1.21,3.66,10.95,Mala,Medio,6.52,8.89,Si,Positivo
5004,43,Mujer,5.4,5.49,0.99,12.29,Neutral,Alto,8.1,0.6,Si,Neutral
5005,24,Otro,2.04,1.52,1.17,14.42,Excelente,Medio,4.44,4.83,Si,Neutral
5006,20,Mujer,9.28,3.51,1.24,5.56,Buena,Bajo,6.12,8.81,Si,Positivo
5007,33,Mujer,5.54,5.45,2.83,14.05,Mala,Alto,7.0,6.33,Si,Positivo
5008,51,Hombre,6.47,5.19,3.53,12.81,Excelente,Alto,8.24,8.86,Si,Negativo
5009,44,Mujer,11.29,0.66,3.88,1.12,Buena,Alto,5.5,3.04,Si,Positivo
5010,23,Hombre,9.18,6.12,0.14,12.56,Mala,Bajo,7.43,8.25,No,Positivo
5011,20,Hombre,5.09,6.23,0.36,5.65,Neutral,Alto,6.35,7.24,No,Neutral
5012,37,Hombre,9.09,4.95,2.3,15.0,Mala,Bajo,5.2,8.07,Si,Positivo
5013,22,Otro,4.75,1.64,2.95,13.68,Mala,Alto,6.38,9.56,Si,Negativo
5014,29,Otro,10.26,3.46,1.34,14.86,Excelente,Alto,8.5,6.98,Si,Negativo
5015,37,Otro,7.59,3.91,0.72,4.78,Neutral,Alto,5.14,2.49,No,Neutral
5016,51,Otro,8.92,3.37,2.42,8.8,Mala,Bajo,5.04,3.96,No,Positivo
5017,25,Mujer,9.22,1.81,2.82,2.32,Neutral,Alto,8.62,3.52,No,Positivo
5018,20,Otro,5.41,4.93,4.18,11.79,Excelente,Alto,6.24,7.83,Si,Neutral
5019,54,Hombre,4.68,2.08,4.2,6.47,Neutral,Alto,4.55,8.44,Si,Positivo
5020,55,Hombre,5.42,0.26,2.52,2.27,Buena,Medio,6.17,7.95,Si,Positivo
5021,47,Hombre,6.54,1.51,2.12,9.57,Mala,Bajo,7.52,4.65,No,Neutral
5022,50,Hombre,5.85,0.87,2.93,14.04,Mala,Medio,8.48,5.71,Si,Positivo
5023,40,Mujer,8.77,2.66,3.07,13.25,Neutral,Alto,6.98,4.64,,Positivo
5024,41,Mujer,6.0,3.971435469268686,4.66,13.84,Neutral,Medio,5.9,3.94,Si,Neutral
5025,28,Mujer,8.78,1.06,2.5259352591682034,7.965271254230335,Buena,Alto,6.88,7.49,Si,Negativo
5026,34,Hombre,11.94,3.8,2.67,8.1,Excelente,Medio,4.39,2.55,No,Positivo
5027,64,Mujer,4.57,2.72,4.35,9.99,Neutral,Bajo,7.75,4.55,Si,Neutral
5028,36,Hombre,1.24,5.62,2.47,11.03,Buena,Alto,4.85,0.41,Si,Neutral
5029,38,Otro,10.78,2.19,1.56,7.24,Mala,Alto,5.12,1.86,Si,Negativo
5030,24,Otro,6.91,5.58,3.64,7.965271254230335,Excelente,Bajo,8.3,8.96,No,Positivo
5031,28,Hombre,11.09,6.45,2.98,9.43,Buena,Medio,6.86,5.07,No,Positivo
5032,26,Hombre,11.71,6.03,0.89,3.89,Excelente,Alto,8.97,8.75,No,Positivo
5033,51,Mujer,6.68,0.67,1.7,7.965271254230335,Neutral,Medio,5.96,6.47,Si,Negativo
5034,42,Mujer,2.61,6.16,1.82,6.15,Mala,Medio,7.53,5.03,Si,Neutral
5035,19,Hombre,1.08,1.22,3.93,10.99,Neutral,Medio,6.62,3.15,Si,Negativo
5036,19,Otro,7.18,0.85,2.41,6.66,Mala,Bajo,4.67,6.61,Si,Positivo
5037,63,Mujer,6.87,7.16,2.41,10.33,Excelente,Medio,5.77,5.68,Si,Positivo
5038,25,Hombre,5.47,3.18,2.94,4.48,Buena,Medio,5.53,5.1,No,Neutral
5039,57,Mujer,4.43,3.19,1.25,7.49,Excelente,Alto,5.06,1.68,Si,Positivo
5040,41,Hombre,10.68,6.75,1.61,11.26,Mala,Bajo,7.62,0.87,No,Negativo
5041,18,Otro,2.46,4.41,1.22,6.61,Excelente,Alto,6.500054364240411,4.41,Si,Negativo
5042,19,Mujer,5.96,6.87,4.6,7.48,Mala,Medio,7.74,0.0,Si,Negativo
5043,48,Mujer,6.98,2.45,2.24,5.36,Neutral,Alto,7.19,7.99,No,Negativo
5044,25,Hombre,8.21,5.94,1.18,5.69,Neutral,Bajo,6.44,1.54,No,Negativo
5045,46,Hombre,3.98,4.49,3.0,11.13,Excelente,Medio,5.44,5.62,No,Neutral
5046,34,Mujer,8.48,3.92,0.16,5.43,Neutral,Medio,8.03,0.11,No,Positivo
5047,32,Otro,6.94,7.41,2.45,14.03,Excelente,Alto,4.68,8.21,Si,Positivo
5048,37,Mujer,9.79,3.17,2.25,11.84,Excelente,Alto,4.92,7.47,No,Neutral
5049,57,Mujer,6.95,3.37,0.17,7.83,Buena,Bajo,4.27,1.48,Si,Positivo
5050,37,Mujer,2.08,0.68,2.31,1.23,Excelente,Medio,5.4,3.48,Si,Negativo
5051,18,Otro,9.23,2.59,1.47,3.72,Mala,Bajo,8.25,7.51,No,Negativo
5052,62,Mujer,9.73,5.37,2.44,6.2,Neutral,Alto,7.89,3.27,No,Negativo
5053,38,Mujer,10.36,2.74,2.09,7.71,Neutral,Medio,6.45,6.79,Si,Positivo
5054,26,Hombre,1.11,5.07,0.89,1.42,Buena,Medio,4.38,9.03,Si,Neutral
5055,46,Mujer,10.57,5.2,3.53,7.78,Mala,Bajo,5.53,6.09,Si,Negativo
5056,20,Hombre,5.16,5.28,3.61,9.3,Mala,Bajo,4.19,1.43,No,Positivo
5057,20,Hombre,9.85,0.65,4.01,12.51,Buena,Medio,4.96,0.53,No,Positivo
5058,39,Mujer,3.64,1.19,3.16,2.6,Neutral,Alto,4.06,4.22,Si,Negativo
5059,31,Mujer,5.6,2.48,0.56,8.7,Excelente,Medio,8.46,0.88,No,Positivo
5060,19,Hombre,3.7,3.21,2.91,4.05,Neutral,Alto,8.81,8.66,No,Neutral
5061,29,Hombre,10.14,3.07,4.84,7.71,Excelente,Alto,7.49,4.79,No,Positivo
5062,62,Otro,3.54,3.41,1.46,7.69,Excelente,Medio,6.53,5.52,No,Neutral
5063,29,Otro,8.39,1.61,2.7,3.15,Neutral,Bajo,4.06,2.39,Si,Positivo
5064,25,Mujer,3.33,2.97,2.34,6.84,Mala,Medio,8.18,2.35,Si,Positivo
5065,56,Mujer,5.31,3.38,2.81,5.97,Buena,Bajo,8.19,6.63,Si,Positivo
5066,61,Mujer,9.9,2.73,3.45,8.74,Neutral,Alto,5.02,9.0,Si,Negativo
5067,51,Otro,8.9,0.84,4.1,9.73,Excelente,Alto,7.86,4.93,Si,Neutral
5068,46,Hombre,5.73,7.65,0.69,5.29,Buena,Bajo,6.49,7.89,No,Positivo
5069,26,Otro,9.95,1.57,1.33,7.965271254230335,Mala,Bajo,8.88,1.26,Si,Positivo
5070,25,Otro,9.3,5.84,0.11,11.36,Neutral,Alto,6.12,6.67,Si,Neutral
5071,23,Otro,9.2,5.43,0.02,4.32,Neutral,Alto,5.22,6.37,No,Neutral
5072,30,Hombre,3.04,6.62,4.2,13.63,Mala,Medio,4.04,9.69,Si,Neutral
5073,33,Hombre,9.05,5.28,4.03,1.28,Buena,Medio,8.63,6.47,No,Neutral
5074,63,Hombre,5.39,6.81,4.84,3.37,Neutral,Alto,5.52,0.62,Si,Negativo
5075,29,Otro,6.88,0.6,0.15,12.22,Neutral,Alto,4.83,2.88,,Neutral
5076,49,Otro,11.02,0.24,4.75,5.18,Mala,Medio,6.95,4.06,Si,Negativo
5077,20,Hombre,4.42,3.08,3.17,13.03,Neutral,Bajo,4.54,7.17,Si,Negativo
5078,53,Hombre,4.82,0.7,4.98,4.85,Neutral,Bajo,7.34,4.1,No,Neutral
5079,24,Mujer,5.74,3.59,1.53,3.76,Neutral,Medio,4.25,8.95,No,Neutral
5080,41,Otro,8.98,2.64,3.88,3.65,Buena,Alto,6.7,2.78,No,Negativo
5081,44,Otro,4.21,3.26,0.2,1.29,Excelente,Bajo,7.67,1.86,No,Negativo
5082,30,Mujer,10.18,3.29,0.43,3.45,Buena,Bajo,5.48,8.47,No,Negativo
5083,43,Otro,6.97,4.64,0.46,8.04,Neutral,Alto,6.23,0.57,No,
5084,34,Mujer,5.63,2.45,3.43,3.52,Excelente,Bajo,6.29,3.26,Si,Positivo
5085,53,Mujer,2.83,0.75,3.27,2.81,Mala,Medio,5.17,0.58,Si,Neutral
5086,35,Otro,2.93,3.73,2.5259352591682034,11.61,Mala,Medio,5.65,7.65,No,Positivo
5087,55,Otro,10.76,5.54,0.25,10.24,Neutral,Bajo,6.77,9.83,No,Negativo
5088,54,Hombre,4.96,7.28,1.06,1.99,Mala,Alto,5.29,0.04,Si,Negativo
5089,49,Mujer,1.95,4.84,3.5,3.35,Neutral,Alto,6.96,9.93,,Neutral
5090,24,Otro,5.26,1.58,1.31,14.48,Excelente,Medio,4.35,7.47,Si,Positivo
5091,27,Mujer,7.45,1.2,3.74,10.61,Buena,Bajo,8.24,6.79,No,Negativo
5092,51,Otro,9.54,7.8,4.28,11.2,Excelente,Medio,7.87,8.41,No,Neutral
5093,49,Hombre,6.85,6.58,1.85,7.34,Buena,Alto,7.25,5.25,Si,Negativo
5094,32,Mujer,3.66,3.35,3.88,13.97,Mala,Alto,8.79,7.11,No,Neutral
5095,47,Hombre,4.44,6.2,4.3,12.76,Excelente,Alto,5.62,0.85,No,Negativo
5096,54,Hombre,10.4,6.66,2.3,12.84,Excelente,Alto,4.47,1.51,Si,Positivo
5097,52,Otro,8.33,3.62,0.48,3.54,Excelente,Alto,8.51,2.52,Si,Positivo
5098,27,Otro,1.48,5.65,4.93,12.58,Mala,Alto,6.32,2.95,Si,Negativo
5099,55,Mujer,2.46,7.73,2.94,5.89,Buena,Alto,4.39,5.65,No,Negativo
