,Edad,Género,Horas_de_uso _de_la_tecnología,Horas_de_uso_de_las_redes_sociales,Horas_de_juego,Horas_de_tiempo_en_pantalla,Estado_de_salud_mental,Nivel_de_estrés,Horas_de_sueño,Horas_de_actividad_física,Acceso_a_sistemas_de_soporte,Impacto_en_el_entorno_laboral
3738,18,Hombre,1.41,0.45,3.25,3.61,Neutral,Alto,7.47,4.51,No,Positivo
3739,27,Otro,11.0,1.16,1.93,12.17,Neutral,Medio,7.11,2.2,No,Neutral
3740,49,Mujer,1.05,3.15,2.13,6.29,Excelente,Alto,8.92,7.37,Si,Negativo
3741,62,Otro,1.43,7.16,3.23,2.13,Buena,Medio,6.3,7.6,No,Negativo
3742,34,Otro,10.6,1.91,2.64,1.88,Buena,Medio,6.35,3.61,Si,Positivo
3743,45,Mujer,4.3,6.28,1.55,8.55,Neutral,Alto,7.82,9.15,Si,Positivo
3744,40,Hombre,4.55,1.42,1.93,8.25,Excelente,Alto,5.53,5.02,No,Negativo
3745,47,Mujer,9.64,1.74,3.87,6.13,Excelente,Bajo,4.78,5.93,No,Positivo
3746,37,Otro,8.74,6.6,3.25,14.01,Buena,Bajo,5.11,3.3,No,Positivo
3747,56,Mujer,11.74,3.32,4.45,7.86,Neutral,Medio,7.94,8.25,No,Positivo
3748,29,Mujer,7.27,4.28,1.48,12.34,Neutral,Medio,4.52,3.11,Si,Negativo
3749,47,Otro,3.15,2.62,3.36,12.95,Excelente,Bajo,6.51,9.57,Si,Positivo
3750,41,Mujer,11.76,7.49,3.93,10.05,Buena,Alto,8.95,5.97,Si,Positivo
3751,52,Mujer,5.85,6.75,0.37,1.62,Buena,Alto,7.46,1.95,No,Neutral
3752,47,Otro,5.2,7.49,1.02,12.55,Excelente,Bajo,5.8,2.86,Si,Positivo
3753,26,Mujer,5.55,1.02,4.44,7.65,Buena,Alto,7.32,5.88,No,Neutral
3754,62,Mujer,1.2,3.973487447461093,0.13,2.32,Buena,Bajo,6.46,7.35,Si,Positivo
3755,38,Mujer,6.84,7.33,3.06,13.45,Buena,Alto,7.45,4.78,No,Positivo
3756,57,Hombre,9.73,1.02,3.87,13.44,Neutral,Alto,5.93,1.71,No,Positivo
3757,53,Otro,4.11,3.8,4.3,14.08,Buena,Medio,8.5,0.34,Si,Neutral
3758,49,Hombre,11.88,7.24,1.1,6.52,Neutral,Bajo,8.94,8.28,No,Negativo
3759,33,Mujer,8.73,4.39,2.15,12.14,Excelente,Medio,6.2,6.61,No,Positivo
3760,46,Hombre,6.2,2.64,4.3,8.48,Excelente,Medio,5.3,7.69,Si,Negativo
3761,18,Hombre,6.25,2.08,3.95,10.9,Excelente,Medio,6.66,4.96,Si,Positivo
3762,49,Mujer,7.19,7.33,2.94,6.45,Mala,Alto,8.84,3.17,Si,Neutral
3763,56,Mujer,5.91,3.19,0.11,6.17,Neutral,Alto,8.29,10.0,No,Neutral
3764,33,Otro,4.63,4.25,4.93,8.66,Excelente,Bajo,7.9,3.49,Si,Positivo
3765,41,Otro,6.06,6.09,4.96,5.09,Mala,Bajo,6.52,8.93,No,Positivo
3766,43,Hombre,4.84,0.25,3.29,8.16,Mala,Alto,8.26,4.97,No,Negativo
3767,34,Mujer,1.54,4.07,1.14,12.21,Excelente,Bajo,8.55,4.65,No,Neutral
3768,46,Mujer,3.82,5.08,4.83,9.27,Buena,Bajo,5.52,1.28,No,Neutral
3769,18,Hombre,1.71,7.16,3.74,10.56,Excelente,Bajo,5.73,2.95,Si,Positivo
3770,20,Mujer,2.64,1.28,0.91,5.32,Excelente,Bajo,8.79,7.25,Si,Negativo
3771,65,Mujer,6.444081563103487,1.45,0.73,13.06,Mala,Bajo,8.72,9.43,Si,Negativo
3772,55,Mujer,5.99,5.15,4.93,5.19,Mala,Bajo,7.64,2.67,No,Negativo
3773,45,Otro,7.53,4.98,3.93,1.61,Mala,Medio,6.49,1.85,No,Negativo
3774,48,Hombre,10.28,6.31,2.87,3.55,Neutral,Medio,5.4,6.77,Si,Negativo
3775,52,Mujer,7.75,3.15,2.45,2.86,Excelente,Alto,7.23,6.43,No,Neutral
3776,49,Hombre,8.15,0.5,4.5,12.61,Neutral,Medio,4.32,2.7,Si,Positivo
3777,24,Otro,3.43,4.56,4.98,8.73,Excelente,Alto,8.77,9.51,Si,Negativo
3778,31,Hombre,5.3,5.49,4.85,7.97265033666125,Buena,Bajo,5.45,9.46,Si,Neutral
3779,44,Hombre,10.87,1.95,1.71,4.21,Buena,Alto,4.74,4.26,No,Neutral
3780,49,Otro,11.32,1.46,2.31,8.35,Neutral,Bajo,4.74,6.28,No,Positivo
3781,21,Mujer,2.21,0.74,0.52,14.43,Buena,Bajo,4.08,0.32,No,Positivo
3782,53,Otro,10.73,5.78,4.12,14.22,Excelente,Bajo,5.4,1.33,No,Negativo
3783,50,Hombre,5.55,6.47,0.59,7.62,Mala,Bajo,5.17,5.95,Si,Neutral
3784,47,Hombre,6.28,5.95,1.78,11.38,Neutral,Medio,8.1,4.71,No,Positivo
3785,47,Otro,2.54,7.46,4.75,6.55,Buena,Alto,5.45,0.62,No,Negativo
3786,29,Otro,10.75,2.75,0.99,12.21,Neutral,Alto,4.73,7.18,Si,Negativo
3787,59,Mujer,5.22,3.92,0.51,9.5,Mala,Bajo,5.4,9.76,Si,Neutral
3788,50,Mujer,6.444081563103487,4.91,2.5290282931354366,2.19,Buena,Alto,4.43,8.53,No,Neutral
3789,53,Otro,11.7,6.69,3.93,8.52,Neutral,Medio,7.88,3.35,No,Positivo
3790,52,Mujer,6.29,0.98,0.06,7.7,Mala,Medio,5.61,8.04,No,Positivo
3791,19,Mujer,6.0,3.21,1.13,12.28,Neutral,Medio,5.04,3.12,Si,Negativo
3792,42,Hombre,1.71,0.78,3.25,2.42,Excelente,Bajo,8.89,8.39,No,Neutral
3793,38,Hombre,4.29,4.84,2.56,3.65,Excelente,Medio,8.28,5.75,Si,Negativo
3794,32,Hombre,11.48,1.12,4.88,9.22,Excelente,Bajo,8.45,7.45,No,Negativo
3795,50,Hombre,10.84,0.1,0.1,12.26,Excelente,Bajo,4.59,4.79,Si,Neutral
3796,50,Mujer,4.83,5.56,2.71,14.51,Mala,Alto,8.61,5.74,No,Neutral
3797,65,Hombre,6.83,6.73,1.18,9.56,Neutral,Medio,5.09,2.31,Si,Positivo
3798,54,Mujer,4.78,2.06,0.39,5.98,Mala,Bajo,5.85,5.79,No,Positivo
3799,45,Otro,9.17,3.61,2.14,3.6,Neutral,Alto,5.07,1.87,No,Neutral
3800,62,Mujer,5.75,3.61,1.1,2.44,Neutral,Alto,7.28,4.86,Si,Positivo
3801,62,Otro,1.2,1.67,1.57,1.4,Excelente,Alto,7.29,9.64,Si,Positivo
3802,64,Hombre,11.15,1.07,0.16,6.67,Neutral,Medio,7.75,8.83,Si,Neutral
3803,46,Hombre,1.64,5.65,2.34,2.0,Excelente,Alto,4.44,2.17,Si,Positivo
3804,62,Hombre,3.74,1.53,1.14,13.87,Neutral,Bajo,4.1,5.07,Si,Negativo
3805,41,Mujer,4.04,6.16,3.93,1.06,Excelente,Medio,5.09,5.62,No,Positivo
3806,45,Hombre,10.28,6.53,1.0,11.81,Excelente,Alto,4.97,6.3,Si,Negativo
3807,26,Hombre,4.1,7.03,0.52,2.71,Neutral,Alto,8.01,1.56,No,Positivo
3808,56,Mujer,11.21,6.63,4.65,3.46,Buena,Bajo,8.26,2.34,No,Negativo
3809,63,Mujer,10.32,3.54,2.99,3.14,Excelente,Alto,4.19,3.27,Si,Negativo
3810,48,Mujer,6.51,5.99,0.41,2.48,Buena,Alto,6.67,7.63,Si,Negativo
3811,62,Mujer,5.75,6.02,1.7,9.65,Buena,Bajo,8.43,3.97,Si,Negativo
3812,38,Hombre,3.42,7.58,2.96,1.5,Neutral,Medio,7.15,7.05,Si,Neutral
3813,44,Mujer,10.34,3.82,3.13,14.73,Mala,Medio,8.39,2.02,No,Negativo
3814,21,Hombre,4.21,2.72,3.26,6.83,Excelente,Medio,4.54,3.37,Si,Neutral
3815,29,Hombre,4.83,6.76,2.03,2.89,Excelente,Bajo,7.01,0.6,Si,Positivo
3816,31,Hombre,8.89,4.11,0.62,4.12,Excelente,Medio,8.7,8.64,Si,Positivo
3817,49,Mujer,7.91,1.37,1.98,14.32,Buena,Bajo,5.67,5.03,Si,Neutral
3818,25,Hombre,5.48,7.56,3.67,13.69,Neutral,Bajo,5.38,5.18,Si,Positivo
3819,20,Otro,5.83,7.75,4.09,8.53,Buena,Alto,7.34,7.24,No,Positivo
3820,36,Otro,11.53,3.69,2.5290282931354366,6.41,Buena,Alto,4.14,9.32,No,Positivo
3821,27,Hombre,7.03,6.18,3.12,5.21,Neutral,Bajo,5.73,4.95,No,Negativo
3822,43,Otro,3.51,2.03,1.25,7.14,Buena,Medio,8.33,9.48,No,Positivo
3823,61,Mujer,7.19,0.57,2.53,9.79,Neutral,Alto,5.31,4.42,No,Neutral
3824,41,Mujer,11.58,7.73,3.03,5.0,Buena,Bajo,6.65,7.4,Si,Positivo
3825,33,Hombre,9.24,3.36,3.02,1.02,Buena,Medio,4.66,6.48,No,Positivo
3826,50,Otro,7.51,4.2,1.3,13.79,Mala,Bajo,5.87,6.07,Si,Negativo
3827,26,Otro,11.31,6.24,2.03,5.55,Excelente,Medio,8.16,9.12,Si,Neutral
3828,47,Hombre,8.68,4.08,1.4,11.03,Neutral,Alto,5.43,1.88,Si,Negativo
3829,63,Otro,8.13,1.12,3.77,3.39,Excelente,Medio,4.76,0.86,No,Positivo
3830,37,Hombre,4.26,4.49,3.88,3.28,Buena,Alto,8.82,1.59,Si,Neutral
3831,54,Otro,7.41,5.91,2.48,6.3,Mala,Bajo,5.89,9.03,Si,Positivo
3832,24,Mujer,1.32,3.69,3.39,12.25,Neutral,Alto,5.83,7.6,No,Positivo
3833,46,Otro,6.53,7.81,2.14,2.02,Excelente,Alto,4.57,1.81,Si,Negativo
3834,56,Hombre,4.62,3.35,4.07,10.27,Mala,Medio,4.82,6.8,No,Positivo
3835,18,Otro,9.32,4.33,4.24,7.54,Mala,Bajo,4.2,8.91,No,Positivo
3836,52,Mujer,5.24,7.77,0.64,6.72,Neutral,Medio,7.24,0.84,Si,Negativo
3837,43,Hombre,7.97,7.45,4.66,10.45,Mala,Medio,5.19,8.78,Si,Positivo
3838,24,Otro,11.29,6.11,2.02,3.45,Excelente,Alto,6.08,2.05,No,Neutral
3839,44,Hombre,7.07,2.03,0.01,10.98,Excelente,Medio,4.99,9.25,Si,Neutral
3840,47,Hombre,5.84,3.37,1.86,8.83,Mala,Bajo,8.9,8.72,Si,Neutral
3841,23,Mujer,8.21,2.47,4.85,13.0,Neutral,Medio,7.93,6.81,Si,Negativo
3842,24,Hombre,8.34,0.95,4.62,8.02,Buena,Alto,5.66,2.43,Si,Neutral
3843,40,Hombre,9.91,3.32,3.93,4.32,Buena,Alto,4.67,1.7,No,Negativo
3844,63,Otro,9.43,6.4,4.3,12.61,Excelente,Bajo,5.45,6.64,Si,Neutral
3845,43,Mujer,11.6,6.96,4.4,6.84,Mala,Medio,6.493213189312109,6.84,Si,Neutral
3846,29,Hombre,3.93,6.59,3.11,6.01,Excelente,Medio,7.76,4.43,No,Negativo
3847,64,Mujer,1.96,4.83,1.4,11.05,Excelente,Medio,5.95,4.43,Si,Neutral
3848,62,Mujer,4.26,2.32,0.8,3.69,Buena,Medio,6.64,9.79,Si,Negativo
3849,58,Mujer,8.21,7.8,2.92,10.92,Neutral,Medio,5.46,1.17,No,Positivo
3850,31,Mujer,6.95,1.0,3.28,1.4,Neutral,Bajo,6.85,4.66,Si,Neutral
3851,39,Hombre,1.36,1.93,4.6,6.14,Neutral,Bajo,8.87,5.47,Si,Positivo
3852,60,Mujer,3.88,5.47,3.08,8.93,Neutral,Bajo,8.22,2.75,Si,Neutral
3853,60,Hombre,8.03,5.18,4.86,14.87,Neutral,Medio,7.7,9.14,Si,Neutral
3854,24,Mujer,6.3,7.33,1.22,3.42,Excelente,Medio,6.21,4.59,No,Positivo
3855,47,Hombre,7.8,1.67,4.44,6.04,Excelente,Bajo,4.68,2.95,Si,Positivo
3856,31,Otro,1.7,6.7,0.57,11.38,Mala,Bajo,4.39,2.21,Si,Positivo
3857,59,Otro,4.18,0.52,3.82,5.53,Buena,Medio,8.04,9.83,No,Neutral
3858,49,Hombre,2.92,7.85,1.07,11.19,Neutral,Medio,4.64,5.61,No,Neutral
3859,50,Otro,11.78,0.2,0.74,2.02,Mala,Medio,4.95,9.47,No,Neutral
3860,35,Otro,3.32,2.84,1.24,6.16,Buena,Alto,8.81,8.59,Si,Positivo
3861,22,Otro,5.31,1.82,4.37,13.01,Excelente,Medio,6.5,1.42,No,Positivo
3862,21,Hombre,2.42,7.66,0.44,8.36,Excelente,Alto,4.65,4.05,No,Neutral
3863,35,Hombre,5.68,5.05,4.22,13.08,Neutral,Alto,4.41,8.37,No,Neutral
3864,18,Mujer,11.65,2.03,0.49,6.94,Excelente,Bajo,8.72,9.11,No,Positivo
3865,63,Hombre,5.72,6.31,2.03,6.82,Mala,Bajo,4.61,5.64,No,Positivo
3866,58,Hombre,1.91,2.61,1.81,6.13,Buena,Alto,6.55,1.66,Si,Negativo
3867,19,Hombre,8.73,1.0,1.93,9.18,Excelente,Medio,7.21,7.71,Si,Neutral
3868,28,Mujer,10.39,1.73,3.74,2.85,Mala,Medio,4.34,8.97,No,Neutral
3869,38,Otro,1.65,2.14,0.6,10.22,Neutral,Medio,7.15,3.05,No,Neutral
3870,37,Hombre,8.32,0.24,4.62,3.02,Neutral,Medio,7.52,8.75,No,Neutral
3871,42,Mujer,1.33,1.16,0.69,7.97265033666125,Excelente,Medio,5.32,0.3,Si,Neutral
3872,27,Mujer,5.28,7.04,2.31,14.44,Buena,Medio,6.87,8.61,Si,Neutral
3873,37,Mujer,11.1,3.51,0.06,8.14,Excelente,Alto,4.76,2.2,No,Positivo
3874,21,Hombre,7.81,1.65,0.82,6.51,Mala,Medio,4.7,7.7,Si,Positivo
3875,36,Hombre,8.45,0.88,1.23,4.75,Excelente,Medio,6.39,0.58,Si,Positivo
3876,27,Otro,7.79,0.68,1.77,14.5,Excelente,Medio,4.42,1.79,No,Negativo
3877,44,Mujer,2.26,2.89,1.22,9.27,Mala,Medio,5.22,2.94,Si,Neutral
3878,59,Hombre,9.96,0.22,3.52,12.51,Excelente,Bajo,8.71,0.2,Si,Negativo
3879,22,Mujer,5.06,0.5,2.72,12.42,Buena,Bajo,4.75,1.44,No,Negativo
3880,56,Hombre,11.02,5.0,4.55,7.97265033666125,Excelente,Alto,4.79,5.24,No,Negativo
3881,21,Mujer,8.74,2.66,4.26,14.42,Neutral,Alto,4.04,9.47,No,Neutral
3882,50,Hombre,4.62,6.58,0.04,3.95,Buena,Alto,5.22,0.57,Si,Neutral
3883,22,Otro,3.6,1.4,0.9,3.75,Buena,Medio,6.62,6.52,Si,Positivo
3884,19,Otro,4.48,4.92,4.13,3.58,Mala,Alto,6.58,2.2,No,Positivo
3885,60,Otro,8.93,6.0,2.14,6.42,Mala,Medio,7.69,4.33,Si,Positivo
3886,49,Mujer,1.77,2.61,0.89,5.04,Mala,Bajo,5.06,6.78,No,Positivo
3887,37,Otro,10.56,5.9,0.36,4.53,Mala,Bajo,5.77,6.64,No,Negativo
3888,29,Otro,3.47,0.82,0.7,14.65,Excelente,Bajo,7.85,7.89,No,Neutral
3889,20,Mujer,5.71,0.05,2.8,7.38,Buena,Medio,8.09,5.16,No,Positivo
3890,57,Hombre,2.32,4.17,0.73,2.49,Neutral,Medio,4.11,0.82,No,Neutral
3891,47,Hombre,2.25,4.12,4.27,1.27,Excelente,Alto,7.0,4.76,Si,Negativo
3892,22,Hombre,10.83,4.23,4.32,3.35,Buena,Bajo,7.13,8.79,Si,Negativo
3893,57,Hombre,6.61,2.13,4.98,10.25,Neutral,Medio,7.57,6.5,No,Positivo
3894,33,Otro,7.76,6.27,3.83,12.27,Buena,Bajo,8.52,4.61,No,Neutral
3895,60,Mujer,9.88,7.83,1.19,6.79,Neutral,Alto,6.03,9.57,Si,Negativo
3896,18,Mujer,3.33,1.57,4.27,12.33,Neutral,Medio,7.26,5.37,Si,Negativo
3897,63,Hombre,6.96,1.02,1.75,13.62,Neutral,Alto,4.04,0.37,No,Negativo
3898,50,Mujer,4.47,1.04,2.07,13.13,Excelente,Medio,4.23,5.44,No,Positivo
3899,32,Hombre,1.77,3.66,0.09,7.83,Mala,Alto,4.52,0.55,No,Positivo
3900,58,Otro,4.7,5.32,3.08,6.97,Neutral,Medio,5.86,3.27,No,Negativo
3901,38,Otro,11.53,4.44,1.72,1.45,Buena,Alto,6.493213189312109,1.51,No,Negativo
3902,35,Mujer,2.55,5.58,1.32,13.14,Mala,Alto,4.6,9.17,Si,Positivo
3903,54,Otro,1.77,2.67,3.85,9.63,Neutral,Bajo,5.97,0.19,Si,Negativo
3904,57,Mujer,5.71,7.69,1.42,10.35,Buena,Alto,4.43,2.95,No,Neutral
3905,59,Mujer,7.97,3.32,3.67,8.23,Excelente,Medio,4.84,9.7,Si,Positivo
3906,34,Hombre,2.4,0.88,2.4,2.99,Excelente,Medio,8.49,5.41,No,Positivo
3907,23,Hombre,11.99,6.29,2.69,6.42,Mala,Alto,8.04,9.28,No,Neutral
3908,23,Hombre,2.32,4.88,4.2,9.08,Mala,Bajo,5.12,3.86,No,Neutral
3909,40,Otro,5.53,7.06,2.33,8.42,Neutral,Alto,6.8,2.21,No,Positivo
3910,42,Otro,6.45,3.01,3.58,1.01,Excelente,Medio,6.25,3.1,No,Negativo
3911,19,Mujer,9.03,7.11,3.36,7.02,Mala,Bajo,4.31,4.28,No,Positivo
3912,31,Hombre,7.14,0.6,3.06,2.83,Neutral,Bajo,5.22,1.0,No,Positivo
3913,28,Hombre,8.13,1.75,2.34,11.13,Neutral,Medio,8.67,3.14,No,Neutral
3914,56,Mujer,3.87,7.02,4.4,14.57,Mala,Alto,8.07,1.77,No,Positivo
3915,28,Hombre,3.13,2.01,4.57,7.97265033666125,Buena,Medio,8.99,9.5,Si,Positivo
3916,33,Hombre,11.74,7.34,2.95,1.73,Buena,Alto,8.34,0.55,No,Negativo
3917,31,Hombre,7.81,6.42,1.47,2.93,Mala,Alto,4.67,3.0,Si,Neutral
3918,40,Mujer,4.66,7.84,4.94,1.08,Mala,Bajo,5.62,5.2,No,Negativo
3919,20,Hombre,10.41,0.13,1.74,7.52,Buena,Bajo,8.02,3.59,Si,Positivo
3920,25,Hombre,6.56,3.973487447461093,2.66,3.83,Neutral,Alto,8.54,8.65,Si,Negativo
3921,59,Mujer,9.31,7.39,2.63,13.98,Excelente,Alto,6.89,4.05,No,Neutral
3922,49,Hombre,8.32,3.9,4.08,6.13,Excelente,Bajo,7.84,3.78,Si,Positivo
3923,62,Otro,6.444081563103487,7.7,0.14,10.87,Neutral,Medio,5.34,7.62,Si,Positivo
3924,56,Hombre,9.05,4.56,1.45,4.05,Mala,Medio,4.23,8.57,Si,Positivo
3925,32,Hombre,4.17,4.11,1.16,14.76,Mala,Alto,5.02,9.86,Si,Neutral
3926,23,Mujer,1.63,4.96,0.32,3.4,Mala,Alto,6.13,1.46,No,Neutral
3927,33,Otro,5.0,6.44,4.23,2.17,Excelente,Alto,6.35,1.15,No,Negativo
3928,33,Mujer,10.08,7.85,3.03,2.63,Neutral,Medio,5.3,0.79,No,Positivo
3929,43,Otro,11.62,0.05,4.83,13.58,Buena,Medio,7.41,3.66,Si,Neutral
3930,47,Hombre,4.39,0.92,1.93,3.55,Buena,Medio,7.04,8.17,Si,Positivo
3931,43,Otro,7.54,3.26,3.64,8.38,Mala,Alto,5.34,4.87,Si,Negativo
3932,44,Mujer,3.5,1.49,1.28,5.56,Excelente,Alto,6.83,7.82,Si,Negativo
3933,44,Mujer,6.74,7.06,4.84,11.08,Buena,Alto,5.87,1.37,Si,Neutral
3934,31,Hombre,6.17,3.52,3.54,13.8,Buena,Bajo,7.91,1.56,Si,Positivo
3935,20,Otro,9.66,1.38,4.96,4.01,Excelente,Medio,6.1,7.98,Si,Positivo
3936,43,Mujer,8.22,0.51,2.73,12.43,Buena,Medio,4.44,3.29,No,Positivo
3937,20,Otro,2.67,3.9,2.59,9.41,Excelente,Bajo,8.43,6.29,Si,Positivo
3938,37,Hombre,7.77,5.38,3.43,7.75,Excelente,Alto,6.43,6.31,No,Positivo
3939,26,Mujer,5.18,2.13,2.42,8.55,Buena,Alto,7.54,0.42,Si,Negativo
3940,21,Otro,7.03,6.31,4.63,8.53,Excelente,Alto,7.43,5.5,No,Neutral
3941,44,Otro,7.53,1.43,1.38,4.17,Mala,Alto,6.8,7.9,Si,Positivo
3942,26,Otro,8.26,1.3,3.27,12.0,Mala,Medio,7.51,3.7,No,Positivo
3943,51,Mujer,7.99,6.55,1.1,6.6,Neutral,Bajo,5.48,2.12,No,Negativo
3944,29,Mujer,4.08,2.33,2.23,12.97,Excelente,Bajo,8.87,4.33,No,Negativo
3945,62,Mujer,11.16,4.33,1.23,4.6,Buena,Bajo,6.84,4.91,No,Negativo
3946,22,Otro,7.48,2.4,0.68,11.03,Buena,Alto,8.39,0.2,No,Neutral
3947,48,Hombre,4.96,2.69,1.34,1.6,Neutral,Alto,8.46,0.55,Si,Negativo
3948,44,Otro,5.0,3.04,1.57,3.78,Neutral,Bajo,6.09,7.95,No,Neutral
3949,65,Otro,10.51,4.01,4.96,5.55,Mala,Bajo,5.26,4.03,Si,Neutral
3950,52,Hombre,10.8,3.973487447461093,4.15,7.8,Buena,Bajo,6.43,9.54,No,Positivo
3951,59,Otro,3.63,2.67,2.28,13.71,Excelente,Bajo,8.66,8.76,No,Neutral
3952,30,Otro,6.86,4.72,1.19,3.31,Mala,Medio,6.493213189312109,8.69,Si,Positivo
3953,34,Mujer,10.07,0.64,2.58,3.72,Mala,Alto,8.76,1.91,No,Positivo
3954,53,Hombre,11.38,5.95,1.54,7.32,Mala,Bajo,5.76,8.59,No,Neutral
3955,31,Mujer,7.58,4.29,4.73,1.17,Buena,Alto,5.16,1.82,Si,Negativo
3956,24,Mujer,11.74,0.5,2.71,5.74,Buena,Bajo,6.19,7.24,Si,Neutral
3957,37,Mujer,1.61,1.9,4.48,10.83,Mala,Bajo,6.72,0.33,Si,Neutral
3958,49,Mujer,1.14,3.93,4.91,4.36,Neutral,Alto,8.91,7.84,Si,Negativo
3959,38,Otro,10.26,7.26,2.84,4.33,Buena,Alto,8.88,8.5,Si,Positivo
3960,35,Hombre,2.09,7.36,0.44,7.47,Buena,Bajo,7.54,1.88,Si,Positivo
3961,32,Mujer,2.68,7.36,2.5290282931354366,11.17,Mala,Medio,4.9,0.91,No,Positivo
3962,64,Otro,5.67,0.02,2.26,10.07,Mala,Alto,8.41,9.84,No,Neutral
3963,50,Mujer,3.6,0.19,4.62,12.0,Buena,Alto,8.36,6.56,Si,Negativo
3964,64,Mujer,10.73,2.0,4.94,7.97265033666125,Excelente,Alto,7.04,9.05,Si,Positivo
3965,43,Hombre,1.14,7.91,2.85,10.88,Mala,Alto,7.68,8.57,Si,Neutral
3966,26,Otro,7.28,1.49,0.06,7.8,Mala,Medio,5.98,5.45,Si,Neutral
3967,29,Hombre,7.02,1.38,3.06,13.36,Neutral,Medio,5.58,0.5,No,Neutral
3968,31,Otro,3.75,3.54,2.86,14.37,Buena,Bajo,4.7,7.98,Si,Negativo
3969,64,Mujer,10.29,1.04,5.0,8.82,Excelente,Alto,4.5,8.33,Si,Neutral
3970,18,Otro,2.81,2.23,2.49,5.76,Mala,Medio,5.88,4.83,Si,Neutral
3971,32,Otro,2.13,2.71,2.01,2.9,Neutral,Medio,4.81,9.86,Si,Neutral
3972,45,Otro,9.26,6.03,0.13,3.88,Neutral,Bajo,7.92,2.89,Si,Negativo
3973,42,Otro,4.38,3.49,3.12,8.44,Buena,Alto,8.92,5.73,Si,Negativo
3974,59,Hombre,7.11,6.29,1.1,8.98,Excelente,Medio,8.88,4.66,No,Positivo
3975,20,Otro,6.45,2.29,0.58,10.07,Neutral,Medio,7.33,7.8,No,Neutral
3976,49,Mujer,11.42,4.89,4.74,1.15,Excelente,Alto,7.32,5.73,Si,Neutral
3977,24,Mujer,9.38,1.22,4.11,14.11,Mala,Bajo,4.21,9.6,No,Positivo
3978,53,Mujer,1.6,6.26,3.66,2.47,Neutral,Bajo,5.78,9.07,No,Negativo
3979,51,Hombre,5.13,1.0,4.15,11.62,Mala,Bajo,4.39,5.6,Si,Neutral
3980,48,Hombre,5.92,4.82,4.28,3.52,Buena,Bajo,7.92,1.48,Si,Neutral
3981,29,Hombre,3.14,7.68,0.95,7.0,Neutral,Bajo,5.69,2.41,No,Positivo
3982,19,Mujer,11.83,6.81,3.71,14.55,Buena,Alto,6.41,4.42,Si,Negativo
3983,22,Hombre,11.74,6.56,0.84,5.61,Mala,Bajo,6.06,3.02,No,Negativo
3984,28,Hombre,9.76,6.85,0.62,13.81,Neutral,Alto,7.88,7.42,No,Negativo
3985,30,Hombre,5.31,1.98,4.25,7.82,Excelente,Bajo,7.63,9.79,No,Negativo
3986,34,Mujer,9.24,7.55,1.88,12.25,Excelente,Bajo,8.0,2.19,No,Negativo
3987,29,Hombre,1.9,4.54,1.07,1.81,Mala,Alto,6.33,5.56,Si,Neutral
3988,65,Hombre,9.94,5.53,3.43,11.32,Buena,Alto,8.92,9.89,No,Negativo
3989,56,Hombre,3.71,4.99,2.99,7.54,Excelente,Medio,7.33,4.9,Si,Negativo
3990,19,Mujer,8.09,6.62,3.55,13.48,Buena,Alto,6.99,7.51,Si,Positivo
3991,50,Mujer,10.62,0.47,4.57,2.74,Excelente,Bajo,7.02,7.71,No,Positivo
3992,32,Otro,9.63,3.18,2.4,2.3,Neutral,Bajo,4.61,3.95,No,Negativo
3993,51,Mujer,11.98,6.43,1.35,10.49,Excelente,Medio,8.7,7.85,Si,Positivo
3994,64,Hombre,3.81,0.88,0.37,5.45,Mala,Bajo,8.33,6.7,Si,Negativo
3995,59,Otro,5.52,3.39,4.81,14.67,Excelente,Medio,4.63,6.72,Si,Positivo
3996,22,Mujer,8.62,5.0,1.17,12.37,Excelente,Alto,8.44,3.54,Si,Neutral
3997,23,Otro,6.13,3.79,2.45,6.82,Buena,Medio,8.49,9.74,Si,Positivo
3998,19,Otro,8.32,5.45,2.94,11.67,Neutral,Bajo,4.73,2.29,No,Neutral
3999,31,Mujer,4.2,7.37,4.06,10.64,Buena,Alto,6.63,1.39,Si,Neutral
4000,20,Otro,1.55,3.72,1.92,4.89,Excelente,Bajo,7.52,7.69,Si,Neutral
4001,23,Hombre,6.48,6.72,2.91,7.61,Excelente,Alto,4.61,9.76,Si,Neutral
4002,50,Mujer,10.48,0.06,1.69,5.04,Excelente,Alto,7.09,4.01,Si,Negativo
4003,45,Otro,4.62,4.04,2.35,6.23,Buena,Alto,5.48,2.3,Si,Negativo
4004,60,Otro,5.36,5.62,1.82,12.29,Neutral,Alto,7.12,8.94,Si,Negativo
4005,22,Otro,3.32,4.63,3.0,10.71,Buena,Alto,7.05,3.52,Si,Positivo
4006,51,Otro,4.06,0.03,0.14,4.24,Mala,Bajo,7.28,0.71,No,Negativo
4007,53,Otro,7.37,0.62,0.39,7.97265033666125,Neutral,Medio,5.37,2.1,No,Negativo
4008,20,Hombre,5.26,1.14,3.57,7.2,Mala,Alto,8.85,4.2,Si,Positivo
4009,23,Otro,9.61,6.46,1.71,13.75,Mala,Medio,4.38,0.99,No,Neutral
4010,37,Otro,9.97,6.65,3.14,2.26,Excelente,Bajo,6.74,7.8,No,Positivo
4011,38,Hombre,9.71,7.94,1.74,14.46,Excelente,Medio,4.8,3.55,No,Negativo
4012,62,Hombre,3.27,7.98,3.19,11.69,Mala,Medio,7.16,6.97,No,Negativo
